864866.947204,5339031.855205,-6816.197983
764757.310486,5605047.46458,-40961.268295
774689.482361,5602327.792705,-33354.020249
779752.177673,5600941.511455,-30204.579819
781772.607361,5600388.261455,-29051.704331
794754.810486,5596833.43333,-25480.655747
808001.951111,5593206.042705,-22046.955063
818494.650329,5590332.886455,-21842.65538
836218.372986,5585479.698955,-21497.562973
859268.406189,5579168.042705,-20948.170883
869588.664978,5576342.12083,-20623.923325
876754.638122,5574379.90208,-20398.778793
884094.81073,5572369.980205,-20047.530502
885365.282653,5572022.08958,-19986.734604
887860.104919,5571338.948955,-19834.57811
890217.140564,5570693.542705,-19690.824936
894373.341736,5569555.46458,-19437.342514
897420.185486,5568721.167705,-19025.298569
705191.529236,5770087.915752,-30111.920151
730375.966736,5768289.65208,-29049.759506
763015.185486,5765959.090068,-27466.421372
795654.404236,5763628.527812,-25883.083481
824608.544861,5761561.093547,-24563.635361
836220.142517,5760731.982036,-23746.711838
839612.056579,5760489.786724,-23508.076798
845929.326111,5760038.710185,-22452.518234
861459.273376,5758929.813701,-18230.28392
870449.809509,5758287.855693,-16136.795151
881431.914001,5757503.692363,-13722.307358
882523.344665,5757425.75999,-13557.587631
890390.999939,5756863.980205,-12370.194077
897134.3974,5756382.476299,-11694.137436
903299.789001,5755942.244365,-11307.819077
915463.142517,5755073.735088,-11065.722397
917873.365173,5754901.636455,-11047.554428
921871.130798,5754616.180889,-11017.418686
922429.052673,5754576.342998,-11013.213608
932516.494079,5753856.061748,-10937.174545
936570.880798,5753566.563701,-10842.647202
949056.966736,5752675.010478,-10551.53392
962787.880798,5751694.572002,-10551.53392
965084.552673,5751530.580791,-10551.53392
970080.997986,5751173.815166,-10570.82103
990994.201111,5749680.534892,-10651.552475
995147.529236,5749383.971416,-10574.798569
1013576.419861,5748068.079814,-10234.231186
1019428.247986,5747650.238017,-10126.088608
706774.544861,5788277.593486,-28754.862534
715639.747986,5787901.116924,-27116.732163
758064.044861,5786099.493877,-24948.432846
781590.552673,5785100.400127,-24218.066696
804372.263611,5784132.93333,-23516.459259
827504.458923,5783150.583721,-22990.253678
842767.208923,5782502.425517,-22565.906296
843644.497986,5782465.169658,-22541.515183
846430.802673,5782346.843486,-22464.048081
863133.628845,5781637.529033,-21872.264633
866233.365173,5781505.894267,-21762.440659
868910.041931,5781392.224346,-21703.076279
871098.987243,5781299.265361,-21654.529038
876929.905944,5781051.646221,-20487.294174
884457.091736,5780731.989971,-18895.610581
889121.827087,5780533.894267,-18046.712631
901207.730407,5780020.646221,-17940.600327
910564.658142,5779623.286846,-17775.329331
911069.95697,5779601.827861,-17766.404038
919230.568298,5779255.273174,-17622.263413
921206.783142,5779171.349346,-17579.725815
938949.677673,5778417.866924,-17197.814194
953607.958923,5777795.376689,-16898.396225
959728.951111,5777535.438213,-16773.365463
974172.896423,5776922.050517,-16433.772202
991105.138611,5776202.993877,-16047.797104
769370.724548,5880062.972392,-26210.419663
786878.185486,5878425.909892,-23222.906082
793424.427673,5877813.792705,-22784.586411
803900.552673,5876834.206767,-22083.131577
828015.564392,5874579.300517,-21655.716171
844186.806579,5873067.18333,-21370.772446
858797.667907,5871700.972392,-21085.828842
861871.740173,5871413.52708,-20971.477768
870287.763611,5870626.581767,-20658.413559
876387.443298,5870056.222392,-19518.638901
880926.739914,5869631.769267,-18236.392807
881676.630371,5869561.644267,-18120.521713
883781.121032,5869364.863017,-17795.341538
884614.918396,5869286.894267,-17666.5056
897097.984314,5868119.65208,-17381.561752
912701.816345,5866660.58958,-16954.146225
942746.607361,5863851.21458,-15954.94603
955541.427673,5862654.816142,-15529.427963
959415.076111,5862292.605205,-15476.133042
976251.966736,5860718.24583,-15244.484604
725446.029236,5962818.83958,-27235.6306
731658.888611,5962558.042705,-26592.354477
747402.029236,5961897.167705,-25686.779038
756087.904236,5961532.542705,-24600.088852
768211.935486,5961023.58958,-22607.823227
778526.412048,5960590.605205,-20977.787827
784678.904236,5960332.33958,-19347.752182
797164.841736,5959808.198955,-17355.486557
805850.716736,5959443.573955,-16087.681381
817186.740173,5958967.71458,-15897.454331
821737.958923,5958776.65208,-15770.920151
825201.294861,5958631.27708,-15674.631577
826422.376892,5958580.011455,-15640.682846
838608.283142,5958068.46458,-15383.911362
847212.810486,5957707.261455,-15185.932358
849768.011657,5957599.99583,-15127.140366
866571.737243,5956894.605205,-14870.368881
873626.737243,5956598.448955,-14613.597397
880838.843978,5956295.68333,-14252.674545
881323.10025,5956275.355205,-14228.44017
886565.936462,5956055.27708,-14114.364975
887223.645446,5956027.667705,-14100.054428
891192.542907,5955861.05833,-13890.981186
892098.008728,5955823.042705,-13843.282944
895796.426696,5955667.792705,-13772.097397
898768.189392,5955543.042705,-13714.897202
902291.320251,5955395.15208,-13267.871811
906714.560486,5955209.46458,-12491.181381
911370.601501,5955014.011455,-11481.484116
914862.634704,5954867.417705,-11093.138413
918587.466736,5954711.05833,-11093.138413
926425.138611,5954382.042705,-11093.138413
934224.634704,5954054.636455,-11161.020249
935349.216736,5954007.43333,-11170.807358
939616.478454,5953828.292705,-11170.807358
943497.290954,5953665.386455,-11170.807358
955835.802673,5953147.43333,-11170.807358
964449.482361,5952785.83958,-11170.807358
975701.583923,5952313.49583,-10937.800522
983073.646423,5952004.02708,-10937.800522
985479.271423,5951903.042705,-10937.800522
801775.880798,6074760.136455,-31964.231186
831977.177673,6073413.355205,-22631.664169
845538.392517,6072808.605205,-19237.990952
868253.426696,6071795.667705,-15844.3181
871884.401306,6071633.761455,-15766.986557
884187.853943,6071085.105205,-15504.950913
915717.677673,6069679.073955,-12111.278061
927922.771423,6069134.792705,-9396.339584
937045.345642,6068727.980205,-9206.09642
944196.228454,6068409.105205,-9056.972397
949786.833923,6068159.792705,-8579.251694
971996.716736,6067169.386455,-6681.401108
977199.255798,6066937.386455,-6530.453842
995389.818298,6066126.198955,-6002.666733
865250.268493,6231762.948955,-35173.598374
879768.295349,6230921.355205,-27614.595932
890208.671814,6230316.105205,-23132.492478
901557.404236,6229658.230205,-18892.5056
917052.943298,6228759.980205,-15012.116928
918432.892517,6228679.980205,-14666.550522
929149.923767,6228058.730205,-12624.72435
931725.298767,6227909.417705,-12463.493881
938715.326111,6227504.198955,-12025.88353
940510.884704,6227400.136455,-11913.472397
961540.357361,6226181.073955,-11189.519272
985694.326111,6224780.855205,-9979.792709
988137.412048,6224639.230205,-9857.433334
989834.154236,6224540.886455,-9807.931381
1015532.372986,6223051.167705,-9058.182358
1025535.576111,6222471.292705,-8414.699936
1026809.763611,6222397.417705,-8332.733139
1028727.154236,6222286.292705,-8209.391342
1044523.169861,6221370.605205,-7193.263413
1054364.076111,6220800.105205,-6394.012436
1058087.654236,6220584.261455,-5861.178452
841347.255798,6297516.730205,-29215.11937
841443.154236,6297512.230205,-29187.134506
841539.052673,6297507.730205,-29159.149155
841634.951111,6297503.230205,-29131.164292
841730.849548,6297498.730205,-29103.179428
841826.751892,6297494.230205,-29075.194077
841922.650329,6297489.730205,-29047.209213
842018.548767,6297485.230205,-29019.22435
842114.447204,6297480.792705,-28991.238999
842210.345642,6297476.292705,-28963.254135
842306.244079,6297471.792705,-28935.269272
842402.146423,6297467.292705,-28907.28392
842498.044861,6297462.792705,-28879.299057
842593.943298,6297458.292705,-28851.314194
842689.841736,6297453.792705,-28823.328842
842785.740173,6297449.292705,-28795.343979
842881.638611,6297444.792705,-28767.359116
842977.540954,6297440.292705,-28739.373764
843073.439392,6297435.792705,-28711.388901
843169.337829,6297431.355205,-28683.404038
843265.236267,6297426.855205,-28655.418686
843361.134704,6297422.355205,-28627.433823
843457.033142,6297417.855205,-28599.448959
843552.935486,6297413.355205,-28571.463608
843648.833923,6297408.855205,-28543.478745
843744.732361,6297404.355205,-28515.493881
843840.630798,6297399.855205,-28487.50853
843936.529236,6297395.355205,-28459.523667
844032.427673,6297390.855205,-28431.538803
844128.330017,6297386.355205,-28403.553452
844224.228454,6297381.917705,-28375.568588
844320.126892,6297377.417705,-28347.583725
844416.025329,6297372.917705,-28319.598374
844511.923767,6297368.417705,-28291.61351
844607.822204,6297363.917705,-28263.628647
844703.724548,6297359.417705,-28235.643295
844799.622986,6297354.917705,-28207.658432
844895.521423,6297350.417705,-28179.673569
844991.419861,6297345.917705,-28151.688217
845087.318298,6297341.417705,-28123.703354
845183.220642,6297336.917705,-28095.718491
845279.119079,6297332.417705,-28067.733139
845375.017517,6297327.980205,-28039.748276
845470.915954,6297323.480205,-28011.763413
845566.814392,6297318.980205,-27983.778061
845662.712829,6297314.480205,-27955.793198
845758.615173,6297309.980205,-27927.808334
845854.513611,6297305.480205,-27899.823471
845950.412048,6297300.980205,-27871.83812
846046.310486,6297296.480205,-27843.853256
846142.208923,6297291.980205,-27815.868393
846238.107361,6297287.480205,-27787.883042
846334.009704,6297282.980205,-27759.898178
846429.908142,6297278.542705,-27731.913315
846525.806579,6297274.042705,-27703.927963
846621.705017,6297269.542705,-27675.9431
846717.603454,6297265.042705,-27647.958237
846813.501892,6297260.542705,-27619.972885
846909.404236,6297256.042705,-27591.988022
847005.302673,6297251.542705,-27564.003159
847101.201111,6297247.042705,-27536.017807
847197.099548,6297242.542705,-27508.032944
847292.997986,6297238.042705,-27480.047836
847388.896423,6297233.542705,-27452.062973
847484.798767,6297229.105205,-27424.077866
847580.697204,6297224.605205,-27396.092758
847676.595642,6297220.105205,-27368.107895
847772.494079,6297215.605205,-27340.122788
847868.392517,6297211.105205,-27312.13768
847964.290954,6297206.605205,-27284.152817
848060.193298,6297202.105205,-27256.167709
848156.091736,6297197.605205,-27228.182602
848251.990173,6297193.105205,-27200.197739
848347.888611,6297188.605205,-27172.212631
848443.789001,6297184.105205,-27144.227524
848539.687439,6297179.667705,-27116.242661
848635.585876,6297175.167705,-27088.257553
848731.486267,6297170.667705,-27060.272446
848827.384704,6297166.167705,-27032.287583
848923.283142,6297161.667705,-27004.302475
849019.183532,6297157.167705,-26976.317368
849115.08197,6297152.667705,-26948.332504
849210.980407,6297148.167705,-26920.347397
849306.880798,6297143.667705,-26892.36229
849402.779236,6297139.167705,-26864.377426
849498.677673,6297134.667705,-26836.392319
849594.578064,6297130.167705,-26808.407211
849690.476501,6297125.730205,-26780.422348
849786.374939,6297121.230205,-26752.437241
849882.275329,6297116.730205,-26724.452133
849978.173767,6297112.230205,-26696.46727
850074.072204,6297107.730205,-26668.482163
850169.972595,6297103.230205,-26640.497055
850265.871032,6297098.730205,-26612.512192
850361.771423,6297094.230205,-26584.527084
850457.669861,6297089.730205,-26556.541977
850553.568298,6297085.230205,-26528.557114
850649.468689,6297080.730205,-26500.572006
850745.367126,6297076.292705,-26472.587143
850841.265564,6297071.792705,-26444.602036
850937.165954,6297067.292705,-26416.616928
851033.064392,6297062.792705,-26388.632065
851128.962829,6297058.292705,-26360.646958
851224.86322,6297053.792705,-26332.66185
851320.761657,6297049.292705,-26304.676987
851416.660095,6297044.792705,-26276.691879
851512.560486,6297040.292705,-26248.706772
851608.458923,6297035.792705,-26220.721909
851704.357361,6297031.292705,-26192.736801
851800.257751,6297026.855205,-26164.751694
851896.156189,6297022.355205,-26136.766831
851992.054626,6297017.855205,-26108.781723
852087.955017,6297013.355205,-26080.796616
852183.853454,6297008.855205,-26052.811752
852279.751892,6297004.355205,-26024.826645
852375.652282,6296999.855205,-25996.841538
852471.55072,6296995.355205,-25968.856674
852567.449157,6296990.855205,-25940.871567
852663.349548,6296986.355205,-25912.886459
852759.247986,6296981.855205,-25884.901596
852855.146423,6296977.417705,-25856.916489
852951.046814,6296972.917705,-25828.931381
853046.945251,6296968.417705,-25800.946518
853142.843689,6296963.917705,-25772.961411
853238.744079,6296959.417705,-25744.976303
853334.642517,6296954.917705,-25716.99144
853430.540954,6296950.417705,-25689.006333
853526.441345,6296945.917705,-25661.021225
853622.339782,6296941.417705,-25633.036362
853718.23822,6296936.917705,-25605.051254
853814.138611,6296932.417705,-25577.066147
853910.037048,6296927.917705,-25549.081284
854005.937439,6296923.480205,-25521.096176
854101.835876,6296918.980205,-25493.111313
854197.734314,6296914.480205,-25465.126206
854293.634704,6296909.980205,-25437.141098
854389.533142,6296905.480205,-25409.156113
854485.431579,6296900.980205,-25381.171127
854581.33197,6296896.480205,-25353.18602
854677.230407,6296891.980205,-25325.201035
854773.128845,6296887.480205,-25297.216049
854869.029236,6296882.980205,-25269.231064
854964.927673,6296878.480205,-25241.245957
855060.826111,6296874.042705,-25213.260971
855156.726501,6296869.542705,-25185.275986
855252.624939,6296865.042705,-25157.290878
855348.523376,6296860.542705,-25129.305893
855444.423767,6296856.042705,-25101.320908
855540.322204,6296851.542705,-25073.3358
855636.220642,6296847.042705,-25045.350815
855732.121032,6296842.542705,-25017.36583
855828.01947,6296838.042705,-24989.380722
855923.917907,6296833.542705,-24961.395737
856019.818298,6296829.042705,-24933.410751
856115.716736,6296824.605205,-24905.425644
856211.615173,6296820.105205,-24877.440659
856307.515564,6296815.605205,-24849.455673
856403.414001,6296811.105205,-24821.470688
856499.312439,6296806.605205,-24793.485581
856595.212829,6296802.105205,-24765.500595
856691.214782,6296797.605205,-24737.874741
856787.757751,6296793.105205,-24712.202377
856884.30072,6296788.542705,-24686.530136
856980.843689,6296784.042705,-24660.857895
857077.384704,6296779.480205,-24635.185654
857173.927673,6296774.980205,-24609.513413
857270.470642,6296770.480205,-24583.841171
857367.013611,6296765.917705,-24558.168808
857463.556579,6296761.417705,-24532.496567
857560.097595,6296756.855205,-24506.824326
857656.640564,6296752.355205,-24481.152084
857753.183532,6296747.855205,-24455.479843
857849.726501,6296743.292705,-24429.807541
857946.267517,6296738.792705,-24404.1353
858042.810486,6296734.230205,-24378.462998
858139.353454,6296729.730205,-24352.790756
858235.896423,6296725.230205,-24327.118515
858332.439392,6296720.667705,-24301.446213
858428.980407,6296716.167705,-24275.773972
858525.523376,6296711.667705,-24250.10173
858622.066345,6296707.105205,-24224.429489
858718.609314,6296702.605205,-24198.757187
858815.150329,6296698.042705,-24173.084946
858911.693298,6296693.542705,-24147.412705
859008.236267,6296689.042705,-24121.740402
859104.779236,6296684.480205,-24096.068161
859201.322204,6296679.980205,-24070.39592
859297.86322,6296675.417705,-24044.723618
859394.406189,6296670.917705,-24019.051376
859490.949157,6296666.417705,-23993.379135
859587.492126,6296661.855205,-23967.706833
859684.035095,6296657.355205,-23942.034592
859780.576111,6296652.792705,-23916.36232
859877.119079,6296648.292705,-23890.690079
859973.662048,6296643.792705,-23865.017807
860070.205017,6296639.230205,-23839.345535
860166.746032,6296634.730205,-23813.673294
860263.289001,6296630.167705,-23788.001022
860359.83197,6296625.667705,-23762.328751
860456.374939,6296621.167705,-23736.65651
860552.917907,6296616.605205,-23710.984238
860649.458923,6296612.105205,-23685.311966
860746.001892,6296607.542705,-23659.63971
860842.544861,6296603.042705,-23633.967453
860939.087829,6296598.542705,-23608.295197
861035.630798,6296593.980205,-23582.622925
861132.171814,6296589.480205,-23556.950668
861228.714782,6296584.980205,-23531.278404
861325.257751,6296580.417705,-23505.606148
861421.80072,6296575.917705,-23479.933884
861518.341736,6296571.355205,-23454.261624
861614.884704,6296566.855205,-23428.589363
861711.427673,6296562.355205,-23402.917101
861807.970642,6296557.792705,-23377.244839
861904.513611,6296553.292705,-23351.572579
862001.054626,6296548.730205,-23325.900314
862097.597595,6296544.230205,-23300.228058
862194.140564,6296539.730205,-23274.555802
862290.683532,6296535.167705,-23248.88353
862387.224548,6296530.667705,-23223.211273
862483.767517,6296526.105205,-23197.539017
862580.310486,6296521.605205,-23171.866745
862676.853454,6296517.105205,-23146.194504
862773.396423,6296512.542705,-23120.522232
862869.937439,6296508.042705,-23094.84996
862966.480407,6296503.480205,-23069.177719
863063.023376,6296498.980205,-23043.505448
863159.566345,6296494.480205,-23017.833176
863256.109314,6296489.917705,-22992.160935
863352.650329,6296485.417705,-22966.488663
863449.193298,6296480.855205,-22940.816391
863545.736267,6296476.355205,-22915.14415
863642.279236,6296471.855205,-22889.471848
863738.820251,6296467.292705,-22863.799606
863835.36322,6296462.792705,-22838.127365
863931.906189,6296458.230205,-22812.455124
864028.449157,6296453.730205,-22786.782822
864124.992126,6296449.230205,-22761.110581
864221.533142,6296444.667705,-22735.438339
864318.076111,6296440.167705,-22709.766037
864414.619079,6296435.667705,-22684.093796
864511.161071,6296431.105205,-22658.421555
864607.70404,6296426.605205,-22632.749252
864704.247009,6296422.042705,-22607.077011
864800.789001,6296417.542705,-22581.40477
864897.33197,6296413.042705,-22555.732468
864993.873962,6296408.480205,-22530.060227
865090.416931,6296403.980205,-22504.387985
865186.958923,6296399.417705,-22478.715683
865283.501892,6296394.917705,-22453.043442
865380.044861,6296390.417705,-22427.371201
865476.586853,6296385.855205,-22401.698898
865573.129821,6296381.355205,-22376.026596
865669.671814,6296376.792705,-22350.354355
865766.214782,6296372.292705,-22324.682114
865862.756775,6296367.792705,-22299.009873
865959.299743,6296363.230205,-22273.337631
866055.841736,6296358.730205,-22247.66539
866152.384704,6296354.167705,-22221.993027
866248.927673,6296349.667705,-22196.320786
866345.469665,6296345.167705,-22170.648544
866442.012634,6296340.605205,-22144.976303
866538.554626,6296336.105205,-22119.304062
866635.097595,6296331.542705,-22093.631821
866731.639587,6296327.042705,-22067.95958
866828.182556,6296322.542705,-22042.287216
866924.725525,6296317.980205,-22016.614975
867021.267517,6296313.480205,-21990.942734
867117.810486,6296308.980205,-21965.270493
867214.352478,6296304.417705,-21939.598251
867310.895446,6296299.917705,-21913.92601
867407.437439,6296295.355205,-21888.253647
867503.980407,6296290.855205,-21862.581406
867600.523376,6296286.355205,-21836.909165
867697.065368,6296281.792705,-21811.237168
867794.960876,6296277.230205,-21791.351669
867893.61029,6296272.605205,-21775.639755
867992.260681,6296267.980205,-21759.927841
868090.910095,6296263.355205,-21744.216049
868189.559509,6296258.730205,-21728.504135
868288.208923,6296254.105205,-21712.792343
868386.859314,6296249.480205,-21697.080429
868485.508728,6296244.855205,-21681.368515
868584.158142,6296240.230205,-21665.656723
868682.808532,6296235.605205,-21649.944809
868781.457946,6296230.980205,-21634.233017
868880.107361,6296226.355205,-21618.521103
868978.756775,6296221.730205,-21602.809189
869077.407165,6296217.105205,-21587.097397
869176.056579,6296212.480205,-21571.385483
869274.705993,6296207.855205,-21555.673691
869373.356384,6296203.230205,-21539.961777
869472.005798,6296198.605205,-21524.249863
869570.655212,6296193.980205,-21508.538071
869669.304626,6296189.355205,-21492.826157
869767.955017,6296184.730205,-21477.114365
869866.604431,6296180.105205,-21461.402451
869965.253845,6296175.480205,-21445.690659
870063.904236,6296170.855205,-21429.978745
870162.55365,6296166.230205,-21414.266831
870261.203064,6296161.605205,-21398.555039
870359.852478,6296156.980205,-21382.843125
870458.502868,6296152.355205,-21367.131333
870557.152282,6296147.730205,-21351.419418
870655.801696,6296143.167705,-21335.707504
870754.452087,6296138.542705,-21319.99559
870853.101501,6296133.917705,-21304.28392
870951.750915,6296129.292705,-21288.572006
871050.400329,6296124.667705,-21272.860092
871149.05072,6296120.042705,-21257.148178
871247.700134,6296115.417705,-21241.436264
871346.349548,6296110.792705,-21225.724594
871444.999939,6296106.167705,-21210.01268
870403.587829,6296154.980205,-21376.484238
871642.298767,6296096.917705,-21178.588852
871740.948181,6296092.292705,-21162.876938
871839.598571,6296087.667705,-21147.165268
871938.247986,6296083.042705,-21131.453354
872036.8974,6296078.417705,-21115.74144
872135.54779,6296073.792705,-21100.029526
872234.197204,6296069.167705,-21084.317612
872332.846618,6296064.542705,-21068.605942
872431.496032,6296059.917705,-21052.894028
872530.146423,6296055.292705,-21037.182114
872628.795837,6296050.667705,-21021.4702
872727.445739,6296046.042705,-21005.758286
872826.095153,6296041.417705,-20990.046616
872924.745056,6296036.792705,-20974.334702
873023.39447,6296032.167705,-20958.622788
873122.044372,6296027.542705,-20942.910874
873220.693786,6296022.917705,-20927.198959
873319.343689,6296018.292705,-20911.48729
873417.993591,6296013.667705,-20895.775376
873516.643005,6296009.042705,-20880.063461
873615.292907,6296004.417705,-20864.351547
873713.942321,6295999.792705,-20848.639633
873812.592224,6295995.167705,-20832.927963
873911.241638,6295990.542705,-20817.216049
874009.89154,6295985.917705,-20801.504135
874108.541443,6295981.292705,-20785.792221
874207.190857,6295976.667705,-20770.080551
874305.840759,6295972.042705,-20754.368637
874404.490173,6295967.480205,-20738.656723
874503.140075,6295962.855205,-20722.944809
874601.789489,6295958.230205,-20707.232895
874700.439392,6295953.605205,-20691.521225
874799.089294,6295948.980205,-20675.809311
874897.738708,6295944.355205,-20660.097397
874996.388611,6295939.730205,-20644.385483
875095.038025,6295935.105205,-20628.673569
875193.687927,6295930.480205,-20612.961899
875292.337341,6295925.855205,-20597.249985
875390.987243,6295921.230205,-20581.538071
875489.637146,6295916.605205,-20565.826157
875588.28656,6295911.980205,-20550.114243
875686.936462,6295907.355205,-20534.402573
875785.585876,6295902.730205,-20518.690659
875884.235778,6295898.105205,-20502.978745
875982.885193,6295893.480205,-20487.266831
876081.535095,6295888.855205,-20471.554917
876180.184997,6295884.230205,-20455.843247
876278.834411,6295879.605205,-20440.131333
876377.484314,6295874.980205,-20424.419418
876476.133728,6295870.355205,-20408.707504
876574.78363,6295865.730205,-20392.99559
876673.433044,6295861.105205,-20377.28392
876772.082946,6295856.480205,-20361.572006
876870.732605,6295851.855205,-20345.860092
876969.382263,6295847.230205,-20330.148178
877068.031921,6295842.605205,-20314.436264
877166.681579,6295837.980205,-20298.72435
877265.324157,6295833.355205,-20282.967514
877363.940124,6295828.730205,-20267.044174
877462.555847,6295824.105205,-20251.121079
877561.171814,6295819.480205,-20235.197739
877659.78778,6295814.855205,-20219.274643
877758.403503,6295810.292705,-20203.351303
877857.01947,6295805.667705,-20187.427963
877955.635193,6295801.042705,-20171.504868
878054.251159,6295796.417705,-20155.581528
878152.867126,6295791.792705,-20139.658188
878251.482849,6295787.167705,-20123.735092
878350.098816,6295782.542705,-20107.811752
878448.714538,6295777.917705,-20091.888657
878547.330505,6295773.292705,-20075.965317
878645.946472,6295768.667705,-20060.041977
878744.562194,6295764.042705,-20044.118881
878843.178161,6295759.417705,-20028.195542
878941.794006,6295754.792705,-20012.272446
879040.409851,6295750.167705,-19996.349106
879139.025695,6295745.542705,-19980.425766
879237.64154,6295740.917705,-19964.50267
879336.257507,6295736.292705,-19948.579331
879434.873352,6295731.667705,-19932.656235
879533.489196,6295727.042705,-19916.732895
879632.105041,6295722.480205,-19900.809555
879730.720886,6295717.855205,-19884.886459
879829.336792,6295713.230205,-19868.96312
879927.952697,6295708.605205,-19853.040024
880026.568542,6295703.980205,-19837.116684
880125.184387,6295699.355205,-19821.193344
880223.800293,6295694.730205,-19805.270249
880322.416137,6295690.105205,-19789.346909
880421.032013,6295685.480205,-19773.423813
880519.647888,6295680.855205,-19757.500473
880618.263748,6295676.230205,-19741.577133
880716.879623,6295671.605205,-19725.654038
880815.495495,6295666.980205,-19709.730698
880914.111362,6295662.355205,-19693.807358
881012.727234,6295657.730205,-19677.884262
881111.343109,6295653.105205,-19661.960922
881209.958954,6295648.480205,-19646.037827
881308.574829,6295643.855205,-19630.114487
881407.190735,6295639.230205,-19614.191147
881505.806579,6295634.667705,-19598.268051
881604.422424,6295630.042705,-19582.344711
881703.03833,6295625.417705,-19566.421616
881801.654174,6295620.792705,-19550.498276
881900.27008,6295616.167705,-19534.574936
881998.885925,6295611.542705,-19518.65184
882097.50177,6295606.917705,-19502.728501
882196.117614,6295602.292705,-19486.805405
882294.733581,6295597.667705,-19470.882065
882393.349426,6295593.042705,-19454.958725
882491.965271,6295588.417705,-19439.035629
882590.581115,6295583.792705,-19423.11229
882689.19696,6295579.167705,-19407.189194
882787.812927,6295574.542705,-19391.265854
882886.428772,6295569.917705,-19375.342514
882985.044616,6295565.292705,-19359.419418
883083.660583,6295560.667705,-19343.496079
883182.276306,6295556.042705,-19327.572983
883280.892273,6295551.417705,-19311.649643
883379.507995,6295546.792705,-19295.726303
883478.123962,6295542.230205,-19279.802963
883576.739929,6295537.605205,-19263.880112
883675.355652,6295532.980205,-19247.956772
883773.971618,6295528.355205,-19232.033432
883872.587341,6295523.730205,-19216.110092
883971.203308,6295519.105205,-19200.186752
884069.819275,6295514.480205,-19184.263901
884168.434997,6295509.855205,-19168.340561
884267.050964,6295505.230205,-19152.417221
884365.666687,6295500.605205,-19136.493881
884464.282653,6295495.980205,-19120.570542
884562.89862,6295491.355205,-19104.64769
884661.514343,6295486.730205,-19088.72435
884760.13031,6295482.105205,-19072.80101
884858.746032,6295477.480205,-19056.87767
884957.361755,6295472.855205,-19040.954331
885055.977966,6295468.230205,-19025.030991
885154.593689,6295463.605205,-19009.108139
885253.209411,6295458.980205,-18993.184799
885351.825622,6295454.417705,-18977.261459
885450.441345,6295449.792705,-18961.33812
885549.057068,6295445.167705,-18945.41478
885647.673278,6295440.542705,-18929.491928
885746.289001,6295435.917705,-18913.568588
885844.904724,6295431.292705,-18897.645249
885943.520446,6295426.667705,-18881.721909
886042.137146,6295422.042705,-18865.804428
886141.368591,6295417.355205,-18854.333725
886240.647888,6295412.730205,-18843.290756
886339.927185,6295408.105205,-18832.247299
886439.206482,6295403.417705,-18821.204331
886538.485778,6295398.792705,-18810.161362
886637.765564,6295394.105205,-18799.117905
886737.044861,6295389.480205,-18788.074936
886836.324157,6295384.792705,-18777.031967
886935.603454,6295380.167705,-18765.98851
887034.882751,6295375.480205,-18754.945542
887134.162536,6295370.855205,-18743.902084
887233.441833,6295366.230205,-18732.859116
887332.72113,6295361.542705,-18721.816147
887432.000427,6295356.917705,-18710.77269
887531.280212,6295352.230205,-18699.729721
887630.559509,6295347.605205,-18688.686752
887729.838806,6295342.917705,-18677.643295
887829.118103,6295338.292705,-18666.600327
887928.3974,6295333.605205,-18655.55687
